customer_id,BOUNCE_FLAG,prob_score
cust1675,1,0.804878584012042
cust1676,1,0.8310560548241372
cust1677,1,0.8658437235571083
cust1678,1,0.9456398378135494
cust1679,1,0.8969722346934161
cust1680,1,0.9386517805420754
cust1681,0,0.05002452856850689
cust1682,1,0.8807575567886589
cust1683,1,0.8648152900135289
cust1684,1,0.961180623434739
cust1685,1,0.9299271283062006
cust1686,0,0.11009082175868713
cust1687,0,0.11743158219111337
cust1688,1,0.9294053019894766
cust1689,1,0.8547879591101344
cust1690,1,0.890438074286121
cust1691,1,0.9344012121144926
cust1692,1,0.9109833223745442
cust1693,1,0.5926375651023578
cust1694,1,0.8153845137047118
cust1695,1,0.894583260412779
cust1696,1,0.8221554359714058
cust1697,1,0.8599417601539441
cust1698,1,0.8919593693650659
cust1699,1,0.8924865261535986
cust1700,1,0.863028223266667
cust1701,1,0.9257219532662971
cust1702,1,0.8209207212716184
cust1703,1,0.8211892776829287
cust1704,0,0.011801764323598857
cust1705,1,0.9145725158975103
cust1706,0,0.1570930671076505
cust1707,0,0.4361540578848731
cust1708,1,0.8400884213796597
cust1709,1,0.834223343057952
cust1710,1,0.5676338730381701
cust1711,1,0.818129198607445
cust1712,1,0.8881322610572638
cust1713,1,0.8023897773613065
cust1714,1,0.8355617823067566
cust1715,0,0.00915656997491106
cust1716,0,0.01054561660103262
cust1717,1,0.9265294714401852
cust1718,0,0.3205331952844882
cust1719,1,0.9705498877509993
cust1720,0,0.00915656997491106
cust1721,1,0.9547535861174792
cust1722,1,0.9797820784769563
cust1723,1,0.9375641572116714
cust1724,0,0.019080970635994794
cust1725,0,0.009763713960246235
cust1726,0,0.007087525892333898
cust1727,1,0.9236654089541909
cust1728,1,0.8700605784142577
cust1729,1,0.8935585771394575
cust1730,1,0.9345652153854636
cust1731,1,0.874785289769164
cust1732,1,0.8469475999969376
cust1733,1,0.6311824523326703
cust1734,1,0.8405544665961465
cust1735,1,0.8700605784142577
cust1736,0,0.2826402848453473
cust1737,0,0.11237820846080457
cust1738,0,0.010961503110884521
cust1739,0,0.010191456088620451
cust1740,1,0.9647319223482343
cust1741,0,0.4681282144749473
cust1742,1,0.9449126313541355
cust1743,0,0.073304690004389
cust1744,1,0.952691607878678
cust1745,1,0.9676431263245429
cust1746,1,0.8117782107899745
cust1747,1,0.9189066989687881
cust1748,1,0.8701007230814202
cust1749,1,0.9206438397373733
cust1750,0,0.13783722970688542
cust1751,0,0.03920235396770836
cust1752,1,0.7429868643008153
cust1753,1,0.8525613084365892
cust1754,1,0.9514174699012604
cust1755,1,0.9482768927925387
cust1756,0,0.011886300018663904
cust1757,1,0.9420254619313343
cust1758,1,0.9373747313204005
cust1759,0,0.03794547525526648
cust1760,0,0.3417455101358726
cust1761,1,0.9371260741623104
cust1762,1,0.906266660586361
cust1763,1,0.9510605233153904
cust1764,1,0.8402259421633268
cust1765,1,0.8193492878815498
cust1766,1,0.8433572819866596
cust1767,0,0.07067131823902416
cust1768,0,0.0885185780365596
cust1769,1,0.8342762272837558
cust1770,1,0.8812676381823052
cust1771,1,0.863366620084325
cust1772,0,0.32570412723981335
cust1773,1,0.8392912744389617
cust1774,1,0.9397007490735632
cust1775,1,0.5801974751701366
cust1776,1,0.8295481560062911
cust1777,0,0.07597117145778752
cust1778,1,0.8193111661501618
cust1779,1,0.9613477390202388
cust1780,1,0.5953235636580827
cust1781,1,0.9167185866507894
cust1782,0,0.011390777205602132
cust1783,0,0.07885802697447584
cust1784,1,0.9391885404467016
cust1785,1,0.9765310913890918
cust1786,1,0.9501082553984336
cust1787,0,0.07819747599440727
cust1788,0,0.11551898738651065
cust1789,1,0.9338747616010267
cust1790,1,0.7438434852283495
cust1791,1,0.6891736977809308
cust1792,0,0.1570840581415527
cust1793,1,0.9579953184999046
cust1794,1,0.965424679931567
cust1795,0,0.006392309786167175
cust1796,0,0.12759573537962351
cust1797,1,0.5087184264848189
cust1798,1,0.9014570607248061
cust1799,1,0.9208113594926572
cust1800,0,0.17905924575513177
cust1801,1,0.9403909112625747
cust1802,1,0.8900714385263221
cust1803,1,0.9549629676504833
cust1804,0,0.011843828802323488
cust1805,1,0.9742455951569119
cust1806,0,0.012985085032790132
cust1807,1,0.8425430354628702
cust1808,0,0.011390777205602132
cust1809,0,0.06762804917688268
cust1810,1,0.877581526119228
cust1811,1,0.9294005370713653
cust1812,0,0.01346530460812022
cust1813,1,0.9243191605527225
cust1814,1,0.9304612558409483
cust1815,0,0.11335447489872436
cust1816,1,0.9361601207018918
cust1817,1,0.9680079473672141
cust1818,1,0.9252142880012477
cust1819,1,0.9524836139729875
cust1820,1,0.9716128480095413
cust1821,0,0.009835965785298278
cust1822,1,0.95529204013009
cust1823,1,0.9673777840803561
cust1824,0,0.12212616742767385
cust1825,0,0.10588086971999618
cust1826,1,0.9366337579364231
cust1827,1,0.9129227653792124
cust1828,1,0.9143267374467271
cust1829,1,0.9254013611537129
cust1830,1,0.8798596373401885
cust1831,1,0.9591099889356394
cust1832,0,0.09066847931831898
cust1833,1,0.939648752484843
cust1834,1,0.9774968952072423
cust1835,1,0.9514458631061172
cust1836,1,0.8179563675270837
cust1837,1,0.8200650089075456
cust1838,1,0.8959045853527403
cust1839,1,0.8924865261535986
cust1840,1,0.6500371125558496
cust1841,1,0.8331236141026104
cust1842,1,0.8182093270673607
cust1843,1,0.868090364311954
cust1844,1,0.9049947726253936
cust1845,1,0.9441750110451044
cust1846,1,0.9520820370801558
cust1847,0,0.011886300018663904
cust1848,1,0.658798623630737
cust1849,1,0.979091838733424
cust1850,1,0.942057124959197
cust1851,1,0.6722464507354964
cust1852,1,0.9801627048716889
cust1853,0,0.4146399215325143
cust1854,1,0.5599465142071873
cust1855,0,0.18229853067230598
cust1856,0,0.16685764188709787
cust1857,1,0.956589447546697
cust1858,1,0.8015128402796436
cust1859,1,0.8656191269153485
cust1860,1,0.9761521591845683
cust1861,1,0.898479533191232
cust1862,0,0.12035350679991344
cust1863,1,0.852163008907515
cust1864,0,0.04852656236266229
cust1865,1,0.914177612354818
cust1866,1,0.9780227893690862
cust1867,1,0.8601335656705976
cust1868,1,0.9168204885796001
cust1869,1,0.9315105008724444
cust1870,1,0.9596299168799446
cust1871,1,0.9427312019847109
cust1872,1,0.5686532400559959
cust1873,1,0.9318143792439527
cust1874,1,0.9689689043682348
cust1875,1,0.6743588199138859
cust1876,1,0.9579953184999046
cust1877,1,0.8762981031445812
cust1878,1,0.8355617823067566
cust1879,1,0.9400516235100245
cust1880,1,0.9251235348411149
cust1881,0,0.1604562809282872
cust1882,1,0.9509012929268092
cust1883,0,0.2888069704028084
cust1884,1,0.9630597152487851
cust1885,1,0.8989706016923383
cust1886,1,0.9225542627324999
cust1887,1,0.936432461145481
cust1888,0,0.17180125186392708
cust1889,0,0.1604562809282872
cust1890,1,0.9599208766299372
cust1891,0,0.1537490350103138
cust1892,0,0.17180125186392708
cust1893,1,0.7043499304079653
cust1894,1,0.9450335042492672
cust1895,1,0.9745120973958155
cust1896,1,0.9334607052851354
cust1897,1,0.9742382870621226
cust1898,0,0.008096032596515292
cust1899,0,0.053384122127189786
cust1900,1,0.6386821134180513
cust1901,1,0.6550725398151178
cust1902,1,0.8595418894473675
cust1903,1,0.8700605784142577
cust1904,1,0.9229442621451684
cust1905,1,0.9150866231755052
cust1906,1,0.865649661458074
cust1907,0,0.010676531624090246
cust1908,0,0.17021647225354258
cust1909,1,0.9257392275478357
cust1910,1,0.9197497192336086
cust1911,1,0.8850922071250624
cust1912,1,0.8983838375962141
cust1913,1,0.9432291972689185
cust1914,1,0.8501997411095275
cust1915,1,0.6280892610476596
cust1916,1,0.8280801214347989
cust1917,1,0.8942133644356144
cust1918,1,0.8372345986071505
cust1919,1,0.9624655875655116
cust1920,1,0.9556808311128226
cust1921,1,0.9573834913281839
cust1922,1,0.9524778692990387
cust1923,0,0.18277004352942244
cust1924,1,0.9527725995786345
cust1925,1,0.9135619339413188
cust1926,1,0.8835140200929206
cust1927,1,0.9207764634001838
cust1928,1,0.8508494548063833
cust1929,1,0.8759168987030522
cust1930,1,0.8199750600195995
cust1931,1,0.8182093270673607
cust1932,1,0.8098243976343579
cust1933,1,0.9049947726253936
cust1934,1,0.8079403145094339
cust1935,1,0.8691571306023953
cust1936,1,0.853400052357143
cust1937,0,0.26722924322753816
cust1938,0,0.11389058259609998
cust1939,1,0.9232709341350511
cust1940,0,0.11065212067091156
cust1941,1,0.7251334382401292
cust1942,0,0.10728377714561456
cust1943,0,0.10801149516903091
cust1944,1,0.6687158914702213
cust1945,1,0.9396265807732006
cust1946,1,0.8115309462431478
cust1947,1,0.9705838691531095
cust1948,1,0.8943316398428586
cust1949,1,0.9705439572655739
cust1950,1,0.9117917656724797
cust1951,0,0.08504150542005173
cust1952,1,0.9213664994502406
cust1953,1,0.9350535126341839
cust1954,1,0.8786505455334993
cust1955,1,0.9222251276738092
cust1956,1,0.8793143591164303
cust1957,1,0.9657399452133201
cust1958,1,0.8843825704567594
cust1959,0,0.07626823372417782
cust1960,1,0.9178126419945244
cust1961,1,0.9463298243876321
cust1962,1,0.8596019639609793
cust1963,1,0.9031759922125129
cust1964,1,0.9331741825464064
cust1965,1,0.8854064953084215
cust1966,1,0.948315229054671
cust1967,0,0.44077616314559703
cust1968,1,0.9579254234405876
cust1969,1,0.9599351969791411
cust1970,1,0.9394192126662323
cust1971,0,0.008203814224739734
cust1972,1,0.9678868538319564
cust1973,0,0.09066847931831898
cust1974,1,0.5087184264848189
cust1975,1,0.9577120044107579
cust1976,1,0.7625351447616553
cust1977,1,0.93961561601678
cust1978,0,0.011672996522766425
cust1979,1,0.9496369542614322
cust1980,1,0.9426858686151953
cust1981,0,0.18573995827651404
cust1982,1,0.741903034049592
cust1983,1,0.8941528218559764
cust1984,1,0.9566588974887485
cust1985,1,0.8792674571821495
cust1986,1,0.853020491361351
cust1987,0,0.012815873552482381
cust1988,0,0.16824789879568777
cust1989,0,0.16824789879568777
cust1990,1,0.94755489389805
cust1991,0,0.10950317677890438
cust1992,1,0.8741381964217123
cust1993,1,0.931868447759555
cust1994,1,0.8842762017212761
cust1995,1,0.8336655243098315
cust1996,0,0.1422168837814291
cust1997,1,0.8933488694641345
cust1998,1,0.8797543567684571
cust1999,1,0.8891147192473654
cust2000,1,0.8383056756071819
cust2001,1,0.9630901433777952
cust2002,1,0.9053128489518364
cust2003,0,0.011763427080805666
cust2004,1,0.912174603425806
cust2005,1,0.9043457858530954
cust2006,0,0.010476406755407251
cust2007,0,0.013504764786768719
cust2008,1,0.9655052289731308
cust2009,1,0.9539297681743263
cust2010,1,0.9575007864979626
cust2011,1,0.928714213990501
cust2012,1,0.9485268246642548
cust2013,1,0.5144587727985025
cust2014,1,0.9359542023199019
cust2015,0,0.10436946919218448
cust2016,1,0.9304692900208108
cust2017,0,0.16269537978034881
cust2018,1,0.9166440758786754
cust2019,0,0.31426594225175575
cust2020,1,0.9452527499649153
cust2021,0,0.4361540578848731
cust2022,1,0.9423027885687637
cust2023,1,0.9295101976809013
cust2024,1,0.7940376969784574
cust2025,0,0.051833290266573614
cust2026,0,0.10945006328666976
cust2027,1,0.9319701971479929
cust2028,1,0.8976392706656037
cust2029,1,0.9375455384918938
cust2030,0,0.16684509917783136
cust2031,1,0.9458910507597911
cust2032,0,0.01528214265001335
cust2033,1,0.9119616495165349
cust2034,1,0.7965617561346545
cust2035,0,0.0009008013287304982
cust2036,1,0.9360881666986747
cust2037,0,0.08122181008534826
cust2038,0,0.16269537978034881
cust2039,0,0.16684509917783136
cust2040,0,0.16269537978034881
cust2041,1,0.5581025152829733
cust2042,1,0.95007562419307
cust2043,1,0.9404452047596465
cust2044,1,0.9006075239834729
cust2045,0,0.49543720111654604
cust2046,1,0.8949606756059164
cust2047,1,0.9367858414682143
cust2048,0,0.4839773102683437
cust2049,0,0.14030317982187565
cust2050,1,0.8658494118472677
cust2051,0,0.25730524151985323
cust2052,0,0.0047013535704787815
cust2053,1,0.9517166270863404
cust2054,1,0.92788660039626
cust2055,1,0.8880615736066747
cust2056,1,0.9162729029190055
cust2057,1,0.8911643335562047
cust2058,1,0.9295095524838642
cust2059,1,0.8723906898581568
cust2060,0,0.07234565250999722
cust2061,0,0.1473687784229516
cust2062,1,0.9453908797932647
cust2063,1,0.517448960973715
cust2064,1,0.9512460740093741
cust2065,1,0.9423393149515621
cust2066,1,0.9222803597011409
cust2067,1,0.9001121745598059
cust2068,1,0.8988010512049819
cust2069,0,0.24561547001469627
cust2070,1,0.9653502981438375
cust2071,0,0.07962109745394913
cust2072,1,0.7296741456956533
cust2073,1,0.846860621999195
cust2074,1,0.9253671005588562
cust2075,0,0.07540045962654048
cust2076,0,0.12930297113919634
cust2077,1,0.9476657244273291
cust2078,0,0.03138886922886764
cust2079,0,0.11316929023479545
cust2080,1,0.9391860201723548
cust2081,1,0.9000782352701373
cust2082,1,0.9655966652170725
cust2083,1,0.9694230078855425
cust2084,0,0.06973249993234619
cust2085,1,0.9817356741528183
cust2086,1,0.977181751183011
cust2087,1,0.963081389044937
cust2088,0,0.4139162238984039
cust2089,1,0.7735387161033801
cust2090,1,0.8716597413027697
cust2091,1,0.7908300342275789
cust2092,0,0.47705429627289486
cust2093,1,0.8782725811680117
cust2094,1,0.9150897849843254
cust2095,0,0.009194719800215016
cust2096,1,0.8187945389554265
cust2097,1,0.6846110747879881
cust2098,1,0.9476406936413014
cust2099,1,0.5275759882277453
cust2100,0,0.007122244505482971
cust2101,1,0.9463190152901284
cust2102,1,0.922944220712582
cust2103,1,0.9792814005857899
cust2104,1,0.8835372640447359
cust2105,1,0.9085035980479779
cust2106,0,0.009427305970289911
cust2107,0,0.07665067846498332
cust2108,1,0.8350381146351739
cust2109,0,0.12863812857871187
cust2110,0,0.03503977670657282
cust2111,0,0.04132724398751225
cust2112,1,0.9393405671172058
cust2113,0,0.06192650269369182
cust2114,0,0.006209355135554486
cust2115,1,0.938425266075347
cust2116,0,0.44186061807896965
cust2117,1,0.9479089291095122
cust2118,1,0.9400385432764157
cust2119,0,0.07939455755077916
cust2120,1,0.9158160879361855
cust2121,0,0.12923129866375224
cust2122,1,0.9551208576853232
cust2123,0,0.053092899006874195
cust2124,1,0.9312080452786382
cust2125,0,0.3019059809548378
cust2126,0,0.037330338582216314
cust2127,1,0.8841394899164429
cust2128,0,0.009232386880695633
cust2129,0,0.3382250840636148
cust2130,1,0.910710255628175
cust2131,1,0.9319414168881983
cust2132,1,0.9201987153607227
cust2133,0,0.37629616682626577
cust2134,0,0.23342220132096977
cust2135,1,0.9404039955186133
cust2136,1,0.894281098661622
cust2137,1,0.8687131416145524
cust2138,1,0.9319724423525992
cust2139,1,0.9135496851043273
cust2140,1,0.9396409080808934
cust2141,1,0.9439139868912072
cust2142,0,0.12947595337667642
cust2143,1,0.961583893823955
cust2144,1,0.8718059231710945
cust2145,0,0.1544600472948685
cust2146,1,0.9663720899618656
cust2147,0,0.16484722359386908
cust2148,0,0.10741858931640363
cust2149,0,0.0641267686441899
cust2150,1,0.8570703202779116
cust2151,0,0.1700632046938771
cust2152,1,0.9736021687871562
cust2153,1,0.8111015165545536
cust2154,1,0.8984093850597549
cust2155,1,0.8899252468341332
cust2156,1,0.707125036588939
cust2157,1,0.8069200518800491
cust2158,0,0.11168798586980239
cust2159,0,0.15787480097502724
cust2160,0,0.04270129978966703
cust2161,0,0.10800088007004463
cust2162,1,0.9517327748964743
cust2163,0,0.17484639412847938
cust2164,1,0.8847605621354638
cust2165,0,0.0992833060362122
cust2166,1,0.9477100453963856
cust2167,1,0.9657684333775297
cust2168,1,0.9604063397489464
cust2169,1,0.984783453976241
cust2170,0,0.013624704624838677
cust2171,1,0.8929425318709117
cust2172,1,0.8509991741398352
cust2173,1,0.9024520910922116
cust2174,0,0.0928692545180679
cust2175,1,0.9173641888281225
cust2176,1,0.9131187265502944
cust2177,1,0.8849585349705733
cust2178,1,0.9212768167774934
cust2179,1,0.9676770329871885
cust2180,0,0.16269537978034881
cust2181,1,0.9171831102057592
cust2182,1,0.9321932125730459
cust2183,1,0.9753196693717259
cust2184,1,0.8958942747293315
cust2185,1,0.8762981031445812
cust2186,1,0.8887124133897328
cust2187,1,0.885169925851725
cust2188,1,0.7841196725217068
cust2189,1,0.8718536524899818
cust2190,1,0.529878426521598
cust2191,0,0.36284650134199503
cust2192,1,0.5089840237045508
cust2193,1,0.923043150600421
cust2194,0,0.13129957301124293
cust2195,1,0.978303064759214
cust2196,0,0.16269537978034881
cust2197,1,0.9337493084464766
cust2198,0,0.14841677598865596
cust2199,1,0.963088306141511
cust2200,0,0.08757347032092912
cust2201,0,0.14088186918533116
cust2202,1,0.9296863089925363
cust2203,0,0.2498659624984454
cust2204,1,0.9125325942863063
cust2205,1,0.9389895359797182
cust2206,1,0.9829674801693484
cust2207,0,0.0196977465362737
cust2208,1,0.9440672575918889
cust2209,1,0.942132363132059
cust2210,0,0.4084218571971618
cust2211,0,0.009844174178258577
cust2212,1,0.8706301627876113
cust2213,1,0.9017655020744626
cust2214,1,0.8182754804412422
cust2215,0,0.35629760109327413
cust2216,0,0.3591387937402158
cust2217,1,0.7222704844208877
cust2218,0,0.2180093459573527
cust2219,0,0.18000813512783828
cust2220,0,0.12871181285474845
cust2221,0,0.1470495127005204
cust2222,1,0.9229833903753363
cust2223,1,0.5126698574956233
cust2224,1,0.8188751894422652
cust2225,0,0.3956858729130249
cust2226,1,0.9534626339080784
cust2227,0,0.0953679334844619
cust2228,0,0.07709238400628679
cust2229,1,0.9213135865775471
cust2230,1,0.7823244787151474
cust2231,0,0.1473687784229516
cust2232,0,0.08507238702239908
cust2233,1,0.9235302121085454
cust2234,1,0.9462898945850247
cust2235,1,0.9192252302263985
cust2236,1,0.8900982008664201
cust2237,1,0.9283684865114691
cust2238,0,0.13835803600300522
cust2239,1,0.9031759922125129
cust2240,1,0.9020897528675705
cust2241,1,0.9171831102057592
cust2242,0,0.010562993559265998
cust2243,0,0.012114923026615553
cust2244,0,0.22671162811368958
cust2245,1,0.8098171557930285
cust2246,0,0.01155205582270149
cust2247,0,0.012556993858343373
cust2248,1,0.9675183675460185
cust2249,1,0.9022240128808755
cust2250,1,0.9388692271101563
cust2251,1,0.6039444880624549
cust2252,1,0.9088088524780189
cust2253,1,0.6342218370382344
cust2254,1,0.7509176467994353
cust2255,0,0.01348694087280629
cust2256,1,0.9558041430874152
cust2257,1,0.9542014172996898
cust2258,1,0.6435739980633722
cust2259,1,0.8949606756059164
cust2260,0,0.015023287954200971
cust2261,0,0.011832402246187845
cust2262,0,0.2875264177175417
cust2263,1,0.5257763857123356
cust2264,1,0.9570676239833411
cust2265,1,0.9468544534581766
cust2266,0,0.06702026754041028
cust2267,1,0.9102782442662891
cust2268,1,0.8367921667170439
cust2269,1,0.9162623475044188
cust2270,1,0.8206347809676418
cust2271,1,0.8123118465775593
cust2272,1,0.8645021964448439
cust2273,1,0.8185133876773095
cust2274,1,0.8773253234562366
cust2275,1,0.8380944565784979
cust2276,0,0.12393865872282979
cust2277,0,0.142844920712682
cust2278,0,0.011942852852976202
cust2279,1,0.8756146019669745
cust2280,1,0.8830132650248049
cust2281,1,0.5466687420464948
cust2282,1,0.7818107939176391
cust2283,1,0.945712483407142
cust2284,1,0.9301569503177545
cust2285,1,0.925050011105731
cust2286,1,0.9251204278146057
cust2287,1,0.9150414507916852
cust2288,1,0.9668159084153801
cust2289,0,0.011465423416677594
cust2290,1,0.5479106083325299
cust2291,0,0.21341383254141935
cust2292,1,0.9403000653238188
cust2293,1,0.9138630818956522
cust2294,1,0.8044460381047891
cust2295,1,0.8753157690536065
cust2296,1,0.8380148842620433
cust2297,1,0.8282654377191849
cust2298,1,0.8576730184610335
cust2299,1,0.8458186078152055
cust2300,1,0.8412089145250917
cust2301,1,0.8206347809676418
cust2302,1,0.8307861621187922
cust2303,1,0.819810321787453
cust2304,0,0.12797509048050468
cust2305,0,0.46075266711031354
cust2306,1,0.9746839815067303
cust2307,1,0.955978362580766
cust2308,0,0.349960924761929
cust2309,1,0.9495479202288379
cust2310,0,0.39157383502892673
cust2311,0,0.07681871598207542
cust2312,1,0.9684212472469357
cust2313,0,0.00937957565203509
cust2314,1,0.8022884268809545
cust2315,1,0.8472730553129819
cust2316,0,0.43318979932186313
cust2317,1,0.88484651610816
cust2318,1,0.8800419430198148
cust2319,1,0.875631906345925
cust2320,1,0.9547725006750959
cust2321,1,0.9085035980479779
cust2322,0,0.37183841856747474
cust2323,1,0.9409733564847098
cust2324,1,0.9507364412806767
cust2325,1,0.9406772560231788
cust2326,0,0.012177695392410167
cust2327,0,0.009468207736303457
cust2328,1,0.9554437059171361
cust2329,0,0.024501895322604477
cust2330,1,0.975231574831782
cust2331,0,0.03893418117800029
cust2332,0,0.010803373162116664
cust2333,1,0.8884098531628328
cust2334,0,0.009464808989594002
cust2335,0,0.3641197052288605
cust2336,0,0.11617737052401197
cust2337,0,0.15109191918398046
cust2338,1,0.9180266567646046
cust2339,1,0.9426132217266477
cust2340,1,0.9175394133442613
cust2341,1,0.9435709513931989
cust2342,1,0.9515635992828227
cust2343,0,0.08712494694466356
cust2344,1,0.9657822528742145
cust2345,0,0.009041815636279248
cust2346,0,0.009844174178258577
cust2347,0,0.12875246656568043
cust2348,1,0.9404700401598274
cust2349,1,0.9389038514234818
cust2350,1,0.8744973791081766
cust2351,1,0.9430331712893051
cust2352,1,0.9703363737077533
cust2353,0,0.08754876042052699
cust2354,0,0.12268102763950671
cust2355,1,0.9704388470559822
cust2356,0,0.16951709246875954
cust2357,0,0.08042364603562525
cust2358,0,0.01060627537322473
cust2359,0,0.15162957229603666
cust2360,0,0.0105483304229867
cust2361,0,0.01115749788756406
cust2362,1,0.9562019607770073
cust2363,1,0.8668586285614235
cust2364,1,0.9759793438878608
cust2365,0,0.013706328260411151
cust2366,0,0.011859944407906033
cust2367,0,0.012938652572043827
cust2368,1,0.9878293394596475
cust2369,0,0.016520259603240953
cust2370,1,0.9536591866099994
cust2371,1,0.9851701366112906
cust2372,1,0.9841943450988004
cust2373,1,0.961249329320259
cust2374,1,0.9789799044959534
cust2375,1,0.6552471872275677
cust2376,1,0.9874030335165725
cust2377,1,0.9610422196640288
cust2378,0,0.30960689274641723
cust2379,1,0.9517506029413524
cust2380,0,0.00869080255665831
cust2381,0,0.16742105409411334
cust2382,1,0.9232494191972798
cust2383,1,0.9763987761219879
cust2384,1,0.9741482607464353
cust2385,1,0.9713178676441051
cust2386,1,0.9450282225502715
cust2387,0,0.15082361980531864
cust2388,0,0.13710549960858545
cust2389,0,0.07234565250999722
cust2390,1,0.8183203120666382
cust2391,0,0.18231615247985314
cust2392,1,0.9774946525109873
cust2393,1,0.5624137459489437
cust2394,1,0.8756994282462619
cust2395,1,0.5464607249424868
cust2396,1,0.8445552516568927
cust2397,1,0.8216778655829352
cust2398,1,0.9491296112542442
cust2399,1,0.8243731343293635
cust2400,1,0.9857020464071108
cust2401,0,0.009882581252149704
cust2402,0,0.14523660312357195
cust2403,1,0.9256665474965761
cust2404,0,0.16408850379037654
cust2405,1,0.938226852866239
cust2406,1,0.9707463438285293
cust2407,1,0.935586389706945
cust2408,1,0.9508710359324977
cust2409,1,0.9778497448302655
cust2410,1,0.9767199308964734
cust2411,1,0.9769319768641734
cust2412,1,0.9301569503177545
cust2413,1,0.9264577404182552
cust2414,1,0.9709749200333948
cust2415,1,0.9344147755973782
cust2416,0,0.2835887830235924
cust2417,1,0.9527429087792578
cust2418,0,0.058688925071490254
cust2419,1,0.9329337121787991
cust2420,1,0.9075341145098798
cust2421,0,0.13385300801993122
cust2422,1,0.9539663338275669
cust2423,1,0.9480794926292002
cust2424,1,0.9839259949452799
cust2425,0,0.012433633126347422
cust2426,1,0.9655840283631089
cust2427,1,0.8842921514071951
cust2428,1,0.8268742549568255
cust2429,1,0.8712293773206664
cust2430,1,0.8711397162274902
cust2431,1,0.8522252726799183
cust2432,1,0.5413951391067101
cust2433,1,0.8499300685640838
cust2434,1,0.9184301477602407
cust2435,1,0.881205823118032
cust2436,0,0.42764617380686176
cust2437,1,0.866595405817039
cust2438,1,0.9131187265502944
cust2439,1,0.9077000632475893
cust2440,1,0.9313242270757993
cust2441,1,0.9285878189054686
cust2442,1,0.8914202819927817
cust2443,1,0.8877477088161344
cust2444,0,0.12595407850235205
cust2445,1,0.9784942249653837
cust2446,1,0.9838108269996289
cust2447,1,0.5602682969409355
cust2448,1,0.9809576516542625
cust2449,0,0.23061522249999025
cust2450,0,0.009109442801544944
cust2451,0,0.00852555314895961
cust2452,1,0.9573654677387472
cust2453,0,0.12933160970597488
cust2454,0,0.18561760500598065
cust2455,1,0.939684010004951
cust2456,0,0.16236322948303045
cust2457,1,0.95520099579165
cust2458,0,0.11731999012277784
cust2459,1,0.8257306743551783
cust2460,1,0.7030560527136701
cust2461,0,0.010602107549764803
cust2462,1,0.9785778607086274
cust2463,1,0.9609502209271673
cust2464,0,0.011226979148119615
cust2465,0,0.15952468663542343
cust2466,1,0.9519657402868842
cust2467,0,0.013910202769706684
cust2468,1,0.6815315273115912
cust2469,1,0.9620913333152447
cust2470,1,0.9608433773719199
cust2471,0,0.43879116512637667
cust2472,1,0.9574804703715685
cust2473,1,0.6806097718760049
cust2474,1,0.9048497945633082
cust2475,1,0.778868447618539
cust2476,1,0.9654712715399383
cust2477,0,0.2497994407572496
cust2478,1,0.9781452570079455
cust2479,0,0.22171650618067631
cust2480,0,0.13929066475403637
cust2481,1,0.9527399068650813
cust2482,0,0.0660532968963786
cust2483,0,0.12093358247924622
cust2484,1,0.9297057447319609
cust2485,1,0.9555912232129808
cust2486,0,0.16945786981081606
cust2487,0,0.132863433942499
cust2488,1,0.9222326670735673
cust2489,0,0.015387824953144464
cust2490,0,0.014822139958657131
cust2491,1,0.942648276675248
cust2492,1,0.8678224476859177
cust2493,0,0.009109442801544944
cust2494,0,0.11386981355032706
cust2495,0,0.4170013094476195
cust2496,1,0.9458767153630929
cust2497,1,0.9589970079031137
cust2498,1,0.9451040732239187
cust2499,0,0.0797711357907035
cust2500,0,0.007411027041857974
cust2501,1,0.9115863259817683
cust2502,1,0.9112897516792696
cust2503,0,0.16412197586038768
cust2504,1,0.9579338487651312
cust2505,1,0.8076984064795579
cust2506,1,0.9186451189589352
cust2507,1,0.8135225141145652
cust2508,1,0.8218433341144592
cust2509,0,0.09244236646742929
cust2510,1,0.9087776873855254
cust2511,1,0.878434999950188
cust2512,1,0.8299280072000529
cust2513,1,0.8774119328303305
cust2514,1,0.9026674061818505
cust2515,1,0.8757896481881181
cust2516,0,0.008491198597239867
cust2517,1,0.9566588974887485
cust2518,1,0.5926375651023578
cust2519,1,0.9057842867473486
cust2520,1,0.9228316038594929
cust2521,1,0.8398412465505757
cust2522,1,0.526035924964797
cust2523,1,0.8789923006168232
cust2524,1,0.9076098711843213
cust2525,1,0.9323262959595482
cust2526,1,0.6280892610476596
cust2527,1,0.890293115789955
cust2528,1,0.8892521974880808
cust2529,1,0.930695951349687
cust2530,1,0.8924865261535986
cust2531,1,0.8228013778822281
cust2532,1,0.8652632022620431
cust2533,0,0.19464261576166225
cust2534,1,0.9100762591829863
cust2535,1,0.870440478011474
cust2536,1,0.9450553250258461
cust2537,1,0.8131310109071961
cust2538,1,0.9096561261365977
cust2539,1,0.8952090191648374
cust2540,1,0.8965126840442297
cust2541,1,0.9100611549605895
cust2542,1,0.869420652407103
cust2543,1,0.8718536524899818
cust2544,1,0.8642276139203896
cust2545,1,0.804878584012042
cust2546,1,0.849922353136935
cust2547,1,0.6233606980883863
cust2548,1,0.6500371125558496
cust2549,1,0.6709931715874285
cust2550,1,0.8510244190574489
cust2551,1,0.9597570161601578
cust2552,1,0.570127106846109
